cid	text_comment	label	label_encoded
7487611491173221141	dùng OK lắm nha	pos	2
7487679321789629202	ê loại này chị e hay xài nè, lâu lâu e xài ké thấy đã lắm, có nâng tone nhẹ nhìn cũng dịu :))	pos	2
7487910305462403847	Vậy là bà chưa dùng neova vs neoretin hả? Heliocare pigment cũng dùng đc dưới lớp make up cực kì đẹp	pos	2
7487982912101925650	🥰🥰🥰	pos	2
7487993282896528129	chống nắng thì cứ phải là Anessa thui í 😚	pos	2
7487993317784535825	thoáng da lắm bà ơi 😚	pos	2
7487993382481953537	Anessa thì không phải bàn rùi 😆	pos	2
7488180928923484946	khuyên b bị mụn thì nên đi chữa da liễu cho an toàn nha, trước tui mặt chi chít mụn đây mà đi chữa 1 ltrinh ở da liễu thôi mà trộm vía da đẹp đến bgio nè 😍 nhả vía nhả vía nha 🥰	pos	2
7488571031306437377	Ê da t tone vàng xài cái bản mới chất kem vàng hợp dã man lun	pos	2
7488628612208591634	E này thì khỏi cần reveiw cũng mua ngay á	pos	2
7488887791695905556	SP dùng rất tuyệt vời ạ	pos	2
7488930004815364884	Ui chuẩn lun nè, bôi lên da nó cứ mướt mượt, man mát như gel dưỡng bà ha, mà tui mê cái mùi đậu xanh thoang thoảng của e nó nữa á	pos	2
7489028230071419666	Wow đẹp	pos	2
7489368654049264400	dùng ổn trên da thường tới da khô và k nâng tông nhé bà, đc cái e này thơm mùi đậu xanh rất dễ chịu và chất mỏng mướt mát dễ tán lắm, k bị đặc như các dòng đã ra trc đó đâu	pos	2
7489957817580946183	toi siu mê innisfree á, finish đẹp có điều chất đặc thoi	pos	2
7490158387970360071	Mình da dầu nhiều từng dùng cocoon sữa nhm không thích lắm chuyển qua anessa hồng mình lại thấy thấm nhanh không dính đâu thích lắm ý chắc tuỳ da á	pos	2
7490950409806906119	Da t hhtd hợp anessa mê kinh khủng	pos	2
7490951150879900436	tui đang xài nè, oci lém sóp	pos	2
7490986520833983250	Tuyệt vời lắm bạn	pos	2
7490990567247135495	Quay đẹp á bà. Cố lên nha bà.	pos	2
7491108349942530824	Dạ e cám ơn ạ	pos	2
7491129994962420498	Sài êm lắm ạ	pos	2
7491161024809272065	kem êm lắm	pos	2
7491232722045682453	Hay quá	pos	2
7491233774677361416	Quay chất lượng gê🥰 hổng bik nào tui mới lên tay quay đẹp zầy nữa hii	pos	2
7491240062390108936	Tuyệt vời quá bạn ơi https://vt.tiktok.com/ZSrPuHeuy/	pos	2
7491249103462040338	Đẹp quá	pos	2
7491266980093461256	Ưng lắm nha	pos	2
7491278764338512661	Edit sịn quá bà 🥰	pos	2
7491291182590346002	Mình cảm ơn nhen 🥰	pos	2
7491291618604614407	Hỗn hợp thiên dầu xài đc nè bạn🥰	pos	2
7491309946157531911	dùng thích nha thẩm thấu nhanh	pos	2
7491310015741149959	Mình da dầu xài thấy finish thích lắm. Căng bóng ẩm mướt mà cũng k bị xuống tone nữa.	pos	2
7491336597942698769	Tuyệt vời lắm	pos	2
7491554155992253191	em.này xài ổn áp lắm nè	pos	2
7491817761171211028	🥰	pos	2
7492012505557107464	🥰	pos	2
7492100579670983442	M xài 3 năm chục chai r b, này dùng da khô thôi k hợp da dầu đâu	pos	2
7492400090163495700	Xài thích nhỉ bà	pos	2
7492400871436321557	Hãng này thì 10 điểm	pos	2
7492401201835148050	Bao mướt lun	pos	2
7492410090705666823	Em này mỏng nè 😁	pos	2
7492411759082472193	Ui thích lắm bà ơi ck t cũng ké lun kaka	pos	2
7492426633602286356	xịn qa đi	pos	2
7492427795442156306	Xịn quá nè, giúp mình 1 fl chéo nha	pos	2
7492435534120829704	mê ghe	pos	2
7492446746183992082	dùng thích lắm á	pos	2
7492490574696629013	đúng chích xác	pos	2
7492618658058420999	Nhìn thích quá🥰 tt chéo uy tín	pos	2
7492623811471966994	E này xài mê	pos	2
7492624166146589448	Xịn ghê tt nhé	pos	2
7492630209386332935	Có điều kiện nên múc em nay, chân ái🌷	pos	2
7492634225885201172	Ui xài thích lắm bà	pos	2
7492637512738521857	mê nè tt	pos	2
7492646942783259410	Chân ái lunn	pos	2
7492653356999328529	Em này dùng thích lắm luôn	pos	2
7492670823549010695	chống nắng tốt không bết dính	pos	2
7492687527897531156	mê em này quá	pos	2
7492694737721754375	úiiii xinhhh	pos	2
7492702813852566290	Chân ái	pos	2
7492813347470623506	Em này dùng thích mà giá hơi chát so với tuiii	pos	2
7493007515803026183	Nếu e chỉ dùng aha, bha, retinol hoặc thoa hằng ngày ko đi biển thì okela đó em. Hãng thiết kế bé này để thoa hằng ngày, có chất chống oxy hoá mạnh để tăng bảo vệ da chứ k phụ thuộc riêng vào màng lọc	pos	2
7493032247185359624	Tuyệt vời quá	pos	2
7493033575673185032	ê đỉnh nha má	pos	2
7493041504752698132	Xuất sắc lun á	pos	2
7493401654176776968	Đã sài bản mới r , rất đẹpppp	pos	2
7493500651382883079	Có anessa r thì thôi k cần mấy loại khác nữa.	pos	2
7493729978279281428	hong biết s nm tui da ngăm ít dầu vùng chữ T thoa lên nó đẹp dã man với không đổ mồ hôi hay xún tone nhìu lun 😇😇	pos	2
7493887540110623506	mê quá. sản phẩm chất lượng nha	pos	2
7494464907279401749	SP xịn xò lắm ạ	pos	2
7494510634810360584	Ê nha nâg tone siu đẹp	pos	2
7494521418660545298	Tui thấy đứa b cùng phòng bôi nâng tone như cushion luôn	pos	2
7494611637451178770	Cái màu hồng của anessa tui đang dùng thấy ko bị dính gì hết nè 100 điểm 😌	pos	2
7494680562587026194	Kem chống nắng đỉnh quá	pos	2
7494911868206662408	t dùng skin aqua ổn mà nâng tông nhẹ rất mướt có bị chảy đâu	pos	2
7495056217971393288	anes hồng tán nhanh khô k dính bết gì luôn đó trời, đợt t lỡ tay lấy nhiều bôi dày xong xoa là 1 lúc nó khô chứ k loang lổ gì hết	pos	2
7495225549531874056	Ui bà này review y hệt quan điểm tui	pos	2
7495244252541813521	trộm vía da dầy dùng tím nhạt siêu mê	pos	2
7495684267906974472	Da mình da khô nên con tím đậm khá là ok luôn. Finish căng bóng mà tự nhiên	pos	2
7495707175105954580	Em dùng ổn mò ... em hay đi chơi bóng rổ ở ngoài trời nắng ấy ạ. Bôi em này cực mê luôn 😌 chứ bôi thường thì em này ko hợp	pos	2
7495723059107627784	Đâu có, a thấy kháng oke mà. Nó trôi lớp trắng đi thôi chứ màng lọc vẫn bám trên da	pos	2
7495734295308780296	ráo hơn, đỡ dính hơn, với ko vàng vàng 😂	pos	2
7495787533596492562	chân ái mới là cocoon 🥰	pos	2
7495910679871177492	khi nào mở bán v anh hóng quá😭😭	pos	2
7496334789714297608	❤❤❤❤❤	pos	2
7496334791484031751	🥰🥰🥰🥰🥰	pos	2
7497263452503851794	Clip test nào cũng thả tim, chỉ mong e tập làm clip về cocoon dạng kem, clinicos vàng và cellfusion c bản hồng . Hóng . Cảm ơn e tập nhiều nhé	pos	2
7497271716789928720	anessa sun dual care đỉnh lắm luôn	pos	2
7497483023068545800	🥰	pos	2
7497913710791574280	Kcn nhà thấm nhanh mà chống nắng tốt lắm nha	pos	2
7498342370448245512	Bôi lên mà tưởng như bôi lotion dưỡng ẩm luôn á, mịn cực kỳ	pos	2
7498342954097820437	Dùng 1 lần là dính, giờ cứ hết là phải đi mua tiếp nè	pos	2
7498343207978304263	Dùng mấy tiếng mà da không xuống tông xíu nào, yêu ghê	pos	2
7498345377411023634	make prem xanh lá đỉnh vlllll	pos	2
7498356350029136658	Kiềm dầu rất ưng 🙈	pos	2
7498394428898558738	Da bà nào k mụn là lớp finish mướt mịn căng póng rất iu 🙈	pos	2
7498709327756657428	Con tím đậm hợp mùa hanh khô căng bóng nâng tông đỉnh	pos	2
7499057278990304007	T da khô lắm dùng mỗi loại này hợp, xong cái finish nó đẹpp, chắc cỡ dùng 3 tuýp rồi á	pos	2
6878364149521874946	Anh sài có bị dầu không anh. Em sài cũng loại này mà bị dầu quá chừng luôn :(	neg	0
6878514829444300801	Đây thoa bị vón cục li ti thành bột luôn .	neg	0
6977623802667238170	e bôi Cái biodema lên mặt như chảo dầu á	neg	0
6981463448757191450	chị ơi e da dầu dùng kcn laroche bị vệt trắng và vón cục thì dùng loại nào ok hơn ạ	neg	0
6990764291179905818	E lan dau xài kcn xài eucerin mà mồ hôi mồ kê nó đổ tùm lum cảm giác khó chịu vãi có ai bị vậy không ạ 🥺	neg	0
7003551374236091163	kem này mình dùng phí tiền ko mua lại nữa đâu	neg	0
7003557855140447003	E thấy dễ vón . Khi ra mồ hôi nó cũng gợn gợn như dùng phấn ấy ak	neg	0
7003585664323830554	@thuyvan25119 nghĩ mà...	neg	0
7003586333881369370	Em bôi kcn này bôi lên da nó còn đen hơn da e ý hiii	neg	0
7003604491686134555	nhược điểm lớn vs mình là giá hơi chát 😂	neg	0
7003615641110889242	E thấy sài nhó nhờn gê luôn đó ạ . Ko thấy thoáng da.	neg	0
7003660747243062043	boi vào cứ bị vón ở mặt loang lỗ	neg	0
7003723489861993217	Sai rồi nhé. Các ông thử bôi rồi đi dưới trời nắng đi xem có chảy theo kiểu chát phấn k ăn da k. Tui là tui bị rồi đó	neg	0
7004449544088535834	Mìh xài k hợp nổi mụn tùm lum	neg	0
7005588769105560346	Kem này quá chán	neg	0
7007268435692995329	Đúng rồi ,bị bón cục	neg	0
7008899993944458010	1 lời khuyên cho các bạn: Không nên xem rw của các TikToker quá nhiều	neg	0
7013402644853195547	Đang dùng nhưng ngại lắm, đi làm mn cứ hỏi bữa nay mày xứt kem hả, ko tự tin nên đã đổi qua loại gel ko màu trong suốt 😅😅😅	neg	0
7015880551966327578	Vichy e muốn khóc luôn 😂	neg	0
7038850187230200578	Điểm trừ chả cần cuối ngày,chỉ 1 lúc là mặt như chảo dầu,đen như bao công😂	neg	0
7052339587939009281	Kcn ám ảnh cuộc đời … đổ dầu kinh khủng , xuống tông làm xỉn da , mình sài chẳng hợp 😂😂	neg	0
7068970874502251265	E dùng ko kcn hãng này ko đc	neg	0
7068988552038023937	T đã vất vạch xanh đi vì nó vón cục 😅😅😅	neg	0
7069005960567767810	Vạch vàng có cồn và tôi khuyên các bạn da mụn nhạy cảm ko nên dùng	neg	0
7069018524463104769	B nào da hay mẩn cảm kích ứng vs tp kcn hhoc thì nên tránh kcn vạch xanh ra nha,nó sẽ gây mụn ẩn đó, và nó cũng ko kìm dầu đỉnh vậy đâu	neg	0
7069020144525705985	Dùng chán lắm🥺	neg	0
7069025551163523841	Mình dùng em này bị vón cục khi bôi kem dưỡng trước,bôi kcn thẳng lên mặt thì đv	neg	0
7069030088028734209	Mình da dầu xài kcn vạch xanh bị kích ứng nóng đỏ hơi sưng vùng gò má, apply lên mặt rất kĩ ngưng vẫn bị vón ghét 😏	neg	0
7069033439449580289	Lại là bác sĩ top top😂	neg	0
7069035658299409154	Sao mình là da dầu mụn. Dùng chẳng hợp tí nào. Vẫn nổi mụn. Mà bóng nhẫy luôn😭😭😭😭	neg	0
7069041616455467778	Lại quảng cáo	neg	0
7069044884799259393	Sao e dùng chán vậy trời. Da hhtd	neg	0
7069045836667929346	Da dầu dùng cái này bóng nhẫy luôn	neg	0
7069070375489422082	nó cay mắt mà mình sợ luôn á🥺	neg	0
7069290687032017666	Mình xài rùi bị kích da mụn đầy lun 🥺🥺🥺	neg	0
7073734029216088834	s em dùng laroche cay mắt lắm	neg	0
7073742824210662146	mình bị cay mắt, kỳ ra giống ghét , ko dùng dc😂	neg	0
7073759110608601858	hic c ơi e đang dùng á bị cayyyy đỏ kè mắt + vón ghét cực luônnn dưỡng ẩm như nào vẫn như zậy luônnn	neg	0
7073830201352536834	Ở nhà nên mình k xài phấn phủ, thấy rờm rà, nên đổi loại khác cho dễ nè.	neg	0
7073832678738625282	nếu v b thử đổi qua loại Cancer Council màu xám, mình đang dùng thấy củng oke có căng bóng nhẹ và bảng thành phần phổ quang rộng sịn sò	neg	0
7073858684786344705	Cái vấn đề vón có thể giải quyết được nhưng mà vụ cay mắt thì khoongggg 🥺	neg	0
7073879519262262017	Dùng cái này chán nhất trong những loại mình dùng luôn. Bị căng da xong vón cục	neg	0
7074574112450560770	vạch xanh bị xuống tone da lắm ý, cuối ngày k muốn nhìn đến mặt luôn	neg	0
7074633561772950274	e lỡ mua nia 20% mà ko mún bỏ thì dùng sao để ko kích ứng ạ😳	neg	0
7074637967469363970	Ko nha b	neg	0
7074784898717254402	M dùng dưỡng vẫn vón, kì ra ghét phát sợ luôn. B nào cần m tặng😅	neg	0
7076401348136682242	Sao mình xài cái loại này nó cay mắt dữ	neg	0
7081305362116756225	ối dồi ôi, be bét cái mặt luôn. mua cũng k rẻ mà dc 3 hôm banh cái mặt	neg	0
7081331269535679233	B dùng có xuống tone k ạ	neg	0
7082017170913231618	Treatment thì anessa chưa đủ đô đâu bạn ơi 😳	neg	0
7082167007235293954	Sr vì thông tin trên của mình có nhầm và thiếu 1 vài chổ ạ, mọi người lên gg xem thêm thông tin của brand đưa ra cho chắc nhe. thanks ạ❤️❤️	neg	0
7082273572428923650	Có cồn cay mắt lắm	neg	0
7082328611008709377	Nặng mùi cồn luôn á	neg	0
7082378002448777985	Mình cũng thấy v mà hơi nồng cồn	neg	0
7087927641122521857	Có ai dùng kcn tenamyd kh ạ	neg	0
7088175127669867266	mtd xai k len tông nen thay đen thui 🤣.. van ung lên tong thôi	neg	0
7090870571810439937	Nó cay mắt kiểu gì ấy	neg	0
7090887600491430657	mình dùng em vạch vàng cơ mà dùng bị lên mụn ẩn, với cả nó cứ bị bóng nhẩy í, nc là không hợp lắm	neg	0
7095564701651944194	E da dầu mụn sài màu xanh lá bôi lên bị châm chích rát thì bị làm sao ạ bs mong bs rep	neg	0
7096776652248040194	số 13: đặc, bí, khó tán, nâng tone xấu, mụn ẩn => k bao giờ dùng lại	neg	0
7096890998508733185	12 bôi xong nước mắt chảy nguyên ngày với cả finish ko ổn lắm, mình da dầu mụn thấy bôi ko coá hợp	neg	0
7103398930603754242	mình xài thấy nâng tông quá	neg	0
7103450959040627457	Bết tóc mái nựa:)))	neg	0
7103460810294952706	Thề m dùng cái này chống nắng tốt dễ thấm. Nhưng hơi nặng mặt và cay mắt vô cùng😳	neg	0
7103523205280711426	Sao mình thấy bản mới mùi cứ dị dị sao í nhỉ😅	neg	0
7103891604750205698	tui lại thấy anessa có mùi nc rua chén tui hú hồn luôn	neg	0
7104254788182917889	Ansessa màu trắng mới ra thì ối rời ơi luôn	neg	0
7104407626184278786	Nhược điểm hơi mắc :v	neg	0
7105079655979320065	Chống nước thì sai hoàn toàn nhé	neg	0
7105079767380493058	Anessa chống nước tbif hoàn toàn sai nhé	neg	0
7105400845843661570	Ở nhật năm thứ 5 nhưng k dùng vì cồn lại k thoáng da	neg	0
7107136677608473371	Thua thua thua cỡ nào cũng vón. Xin tha cũng nghe theo mấy cái hội mà tốn mớ bạc thua thua	neg	0
7107624961523172123	Còn đắng nữa dùng chán	neg	0
7107628908136465179	mình cũng bị loang lổ như bạn và nó nâng tone và cả bóng	neg	0
7107911973372642075	Sao giống mình vậy😳 10 bữa hết 7 bữa loang lỗ😁	neg	0
7107912047471461147	em cũng mệt với nó lắm chị ơi, ở nhà finished bao mê, mà trưa hay buổi buổi bôi lại thì ôi thôi, vón ghét loang lổ tùm lum, cay nhất là tróc bong da	neg	0
7108017893656380187	ôi lúc đầu rất đẹp thế nhưng đến thời điểm cbi ra ngoài thì ôi thôi loang lổ 🥺	neg	0
7108345585988993818	mình cũng đang sai, vẫn đổ dầu,	neg	0
7110520673311212314	Y như bạn nói o nhà thì đẹp đeo khẩu trang tới chỗ làm thì nó cứ ko đều và loang lỗ	neg	0
7110921422306083611	ủa a laroche posay nhưng màng lọc của loreal ạ là seo tr	neg	0
7110923226443776794	Riêng e dùng thì lại bị nổi mụn và hơi bóng 😭	neg	0
7110942829883769626	kh hiểu s mà e bôi kcn này bị bóng dầu cực	neg	0
7110953796192715546	Thoa lên đến lúc tẩy trang mà bông tẩy trang vàng khè à. Được cái mỏng nhẹ	neg	0
7111024716017779483	rồi tự nhiên để vàng khè chi z 🥹 khók ẻ	neg	0
7111142750016209691	Thề luôn bản mới này e thấy dính kinh khủng	neg	0
7111379733149336347	Ẩm lém á, dùng k thích	neg	0
7111998100973273882	Xanh dương ẩm bóng dính lắm	neg	0
7112028356363027227	Cho da khô ý ạ, tại con này giờ bản mới vangg khè ý ạ	neg	0
7113581887671927578	cha biêt nhà san xuat có thử không mà khi boi xong vao cô áo trắng thành mau vàng giạt không sạch luôn ý phai dùng tây,ban cũ màu trắng tinh ok hơn	neg	0
7113738562097103643	mình da dầu, dùng thấy da bóng, dính dính sao ấy, hơi dính vào khẩu trang, có b nào bị vậy ko, hay tại mình mua phải hàng face vậy 😢	neg	0
7113987519734104858	Ngày xưa cắn răng nghe e nv tv mua xong về dùng đổ dầu thiếu mỗi điều đập quả trứng lên mà tráng 🥺	neg	0
7114771347382059778	cái này có mùi k ạ. e dùng mà có mùi với hơi vàng khẩu trang🥺🥺	neg	0
7115614799736029979	mxh bây h kinh thật	neg	0
7115615914775036699	Chuẩn luôn đâu đâu cũng thấy sợ luôn	neg	0
7115616022593438491	bh hàng fake trôi nổi đầy trên thị trường hoang mang thật sự mua mĩ phẩm mà phân vân ko bt mua ở đâu cho uy tín	neg	0
7115621839590900507	em dùng phải đồ phake, dùng đc 2 ngày da bắt đầu đỏ rát ngứa và bong tróc, tức điên lên đi đc ý giờ chỉ dám rửa mặt nhẹ nhàng r thoa kem dưỡng ẩm😌	neg	0
7115623075353838362	Fa.ke giờ tràn Lan quá sợ	neg	0
7115624976904340225	Thế giới này quá đáng sợ 😳	neg	0
7115818758888014619	em mua phải fake,tốn tận 750k vì chiêu trò mua 3 tặng 1,giờ ko biết làm thế nào,may là e chưa dùng trên da,huhu😭😭	neg	0
7119065872732816155	Em dùng bôi 1 lúc nó vẫn bị dính dính trên mặt á. Khong hỉu sao	neg	0
7120491567010693915	cho e hỏi là do có cồn khô nên da mới bị châm chích nóng rát phải ko ạ chứ e xài bị như vậy đó ạ🥺ko biết do đâu	neg	0
7123751897839846171	b ghi rõ tên serum khiến kcn bị vón hay k bị đi ạ😳😳	neg	0
7124515271537312539	mng ơi sao lúc em bôi em cảm thấy hơi rát da, như kiểu có hạt li ti siêu bé ma sát, chà sát lên da á	neg	0
7125085551758705434	Cách trị mụn đầu đen đi b ơi. Chứ mích khổ vì nó lắm rồi😬😬😌😌	neg	0
7126805094842123035	ko dám mua mĩ phẩm trên sọp pe nx	neg	0
7127305601332396826	hic thôi xong mới mua 1 tuýp fake rồi, mình mua ở shoppe huhu	neg	0
7127606260934247195	có khi nào nó xem chị nói xong, nó lại thay đổi giống nhau 100% thì tiêu lun 😳😳	neg	0
7127886083144401691	Huhu hôm bữa em mua lầm hết 150k	neg	0
7134123339665359642	em mua trúng hàng giả rồi sao đây m.n soss	neg	0
7134857859388949274	Ko hiểu sao mình dùng lar bị mụn	neg	0
7138610965155791643	chị ơi chai này có mùi gì ko chị. em đang xài nghe mùi chanh như chai xịt kiến ấy ạ	neg	0
7139037245402678042	mình bôi thấy châm chích	neg	0
7139331818667524890	có chống nước tốt k ạ,sợ đụg nước nó trôi xún hết luôn😅	neg	0
7145283729357947674	Cho em xin link mua hàng auth được ko ạ 😿	neg	0
7145727879748813594	Kcn này bôi lên rất thích nhg với da dầu như mình thì vài tiếng sau xuống tone đen xì mặt 🥲 chán. Dùng innisfree vs hemia ko bị xuống tone	neg	0
7146123209108407066	Em cũng vậy. Rất chê luôn.😁	neg	0
7146128078993228571	E nghĩ là cái gì hợp với mình mới là ổn c nhỉ. Như kcn 1004 ai cũng khen mà e chịu ko dùng dc	neg	0
7146132988504671003	Da e cũng vậy , ko hề hợp tí nào	neg	0
7146138698118611738	Giống em, dùng cái đó lên mụn bít tắc xỉu. Dùng vài ngày bỏ luôn. Nên mp thì tuỳ da tuỳ sự phù hợp vs da nữa🥰🥰	neg	0
7146140753202742043	Chuẩn nàng ơi, m ko thể dùng nổi cái loại này, hên xui lắm haha	neg	0
7146143689742828315	Mình cũng da dầu nhưng CHÊ nhé . Mình thích Mati hơn . Dùng nhiều tuýp mati rồi	neg	0
7146162163659997979	Da minh khô thoa lên dùng đủ cách mà vẫn vón . Noi chung k hợp 🥰	neg	0
7146164142218134299	e bôi xong kỉu nó dính dính khó chịu vải nên em dùng phấn em bé thì nó đỡ thoải mái hơn làm dị nó có bị măt tác dụng ko ạ 😢	neg	0
7146164430048805658	này ng ta nói sài cho da dầu _ da khô bon chen chê là đúng rồi _ nói điều ai cũng biết	neg	0
7146175091532628763	Mình cũng thấy mng khen và mua về dùng thử . K ok với da mình 😳😳😳	neg	0
7146175497985508123	E da dầu nhưng cũng k hợp luôn, mọc mụn tùm lum, vón cục 😁😁	neg	0
7146185115529954074	Mình dùng sao nó cay mắt chảy nước mắt đau mắt mấy ngày luôn	neg	0
7146201407707661083	Thì nta bảo dành cho da dầu mà. B da khô còn bốn chen rồi lại chê	neg	0
7146207260393767706	Có ai xài xong lát sau tầm 30-1tiếng lỡ đeo khẩu trang lấy ra xong vón cục cục như da chết hôk vại. Hãy lên tiếng để e ko cu đơn đi😭	neg	0
7146216356722000667	Da khô thì Nó Không hợp là đúng rồi c, con này cho da hỗn hợp thiên dầu, da dầu mà	neg	0
7146234811140096794	da khô mua kcn da dầu xài xong chê 😅 mà chê biểu cảm hơi ...	neg	0
7146310117574361883	mua loại cho da dầu rồi đi chê vậy😳	neg	0
7146355246050558746	Da minh da dầu cung xai k dc, nặng mặt, rít, nổi mụn 😌😬	neg	0
7146384062420321050	Loại dành cho da dầu thì tất nhiên da c khô k hợp r. Da khô phải mua loại vạch xanh hoặc saka chứ	neg	0
7146387205077533467	Có loại cho da khô ko xài đi xài loại cho da dầu	neg	0
7146542854617334554	Này là cố chấp nha chị 😂	neg	0
7146546416386736923	Bà hà linh khen nhức nách chứ ai, tuỳ da , em đi chỗ bán mỹ phẩm cũng nói tuỳ da mới xài loại này được ,	neg	0
7146586994096866074	Ngta da dầu ngta khen mà c da khô c dùng c lại nói để chê.	neg	0
7147184350948934427	thiệt luôn,nó k hề hợp với da mình	neg	0
7148463378242700033	Chị ơi sao em dùng bản mới nó bị bết dính khó chịu k khô ráo như bản cũ ạ	neg	0
7158042122678256386	Đồng ý luôn , bán xong khách nào cũng chê . Nên khỏi bán 😅	neg	0
7159840104247919387	bôi xong rất đẹp nhưng đeo khẩu trang lại bị vón thì làm sao ạ	neg	0
7167719653661180698	Bôi xong để mặt không sờ vào thì ok đấy nhưng đeo khẩu trang hay có ngứa cái mà lỡ tay gãi nhát là mặt lại bở ra 😞	neg	0
7168067144474198810	em da dầu, xem toàn thấy review em này hợp da dầu, sài đỉnh các kiểu, mua về sài mặt càng dầu hơn, thế là em bỏ cả tuýt luôn, quay lại sài Anessa	neg	0
7174580889170117402	Sao mình xài nó lâu khô trên mặt kinh khủng	neg	0
7185717247100273434	Mình cũng y chen bạn luôn. Ở nhà rõ ràng là đẹp mà cứ đến chỗ làm là loang lổ😂	neg	0
7203160861112042266	mình dùng kcn này với vitamin c cocoon bị vón lắm	neg	0
7204465459525075739	Cái con đó da kình dùng lên mụn ẩn kinh lên đc.. dùng đac triple cleaning. ( k dùng bha ) giai đoạn này.. còn khô nhiều mà sao lắm ng khen thế k biết	neg	0
7204508053088977690	Nói thiệt nhé, ko hề kiềm dầu đâu, còn bị dính dính kiểu khó chịu lắm, xuống tông đen thùi lùi lun 🥲	neg	0
7206233928637186842	mình sử dụng tí là mặt đen thui lun bạn hỏi sao nay m đen v	neg	0
7209613244201665282	Em này có cồn k c. E dùng dòng này mà màu xanh có cồn bị kích ứng ak c	neg	0
7210087674710688538	Bết bí b ah	neg	0
7210307828866171674	C ơi loại kcn này khi bôi xong nó bị nóng da mặt có phải giả k ạ . Hay do loại da của mình ạ	neg	0
7211110652277637915	loạii niii dành cho da khô cực khô sài mới duocc í chớ t da dầu thoa lên nó bóng như cái chảo dầu	neg	0
7211819958010856219	em này xài tí da xạm màu luôn xuống màu như nám	neg	0
7211853056512951066	Tui da dầu khum hiểu sao sài da nó nhờn ra dầu dã man luôn cỡ tầm 1 tiếng là mặt bóng như chảo dầu	neg	0
7212631538016797467	🥰🥰🥰🥰	neg	0
7213638771198165787	Mình Sài k dc. Mua về để đấy. Nó có mùi khó chịu s á. Chắc tại k quen	neg	0
7223017942438822682	mình thử dùng loại màu xanh Matte and Fresh cho da dầu mà lúc bôi lên nó dínhhh, chờ 20p nó vẫn dínhhh và k hề kiềm dầu...	neg	0
7223584057325798149	Kcn này mình đang dùng đc 1-2h đổ dầu xong da mặt bị xuống tông nhiều	neg	0
7235348897366475526	bản cũ c dùng có bị dính với ẩm k ạ, lúc lâu sau nó mới hết lun á	neg	0
7235640365791871750	sao ai cũng bảo bản cũ kiềm dầu mà mặt mình vẫn đầy dầu vậy nhỉ	neg	0
7240509878338224902	Bản mới dùng cay mắt kinh khủng, bản cũ mình dùng thì không	neg	0
7240634330875511558	Bản mới dùng chán đừng hỏi luôn. K nâng tone, được tặng mà lại phải mua bản cũ để dùng	neg	0
7241087310862566149	Bản mới ko có lớp finish đẹp như bản cũ, còn bị bóng nữa 🥺	neg	0
7242196738814444294	Mình mua bản mới mà mùi nó hơi hắc có đúng k ạ😅	neg	0
7242267438598112006	Ko thích bản mới tẹo nào	neg	0
7244881443037725441	Ui mới mua bản mới mà k nâng tông, bôi lên nhìn da cứ vàng vàng, lại có mùi nữa, tính ra bản cũ vẫn ok nhất	neg	0
7245295832945525509	Da dầu mà dùng cái này chán kinh luôn. lộ vân kem, bết, dày bì trắng giả và cay mắt nữa	neg	0
7245447881074688774	Có ai mới dùng da râm ran k? Mà lại còn có mùi hắc hắc	neg	0
7245490926851736325	t vừa bị lừa luôn. ức	neg	0
7246343022072955653	em bôi xong nhìn da mặt bị tối đi	neg	0
7246370953465283334	Nó bị vànggg ýyy 🥺🥺	neg	0
7247092636434809606	T test xong t giật mk ơ fake à màu hơi vàng	neg	0
7248289675085431558	Bản mới dùng chán lắm,mùi cồn nồng nặc bôi thấy châm chích,bôi xong cảm giác da xuống tông chán lắm	neg	0
7249608294262702854	Huhu bản mới cho zô chuồng gà lun 🥲🥲🥲🥲	neg	0
7251367049967731462	chống nắng mình thoa vào thấy cay cay rất da	neg	0
7253694006704751365	mua mall còn bị dính nữa lag	neg	0
7253801980589261573	tr oi sao tui dùng mà nó khô da huhu	neg	0
7253817312154731270	Sài lên mụn ẩn banh mặt ☺️ngưng k kịp luôn	neg	0
7253837748766524166	mình da dầu dùng cảm thấy dầu và bí bách	neg	0
7254538190626915077	Bôi bản mới này hơi bị nóng vs viền môi hơi đau đau 🥲🥲😥	neg	0
7254554503130710789	chị ơi e hay ra mồ hôi mà em bôi nó ko thấm vào da thì làm s ạ😢	neg	0
7254710894915289861	E mua hàng của c ở live bên thi vũ nhận hàng có vấn đề nhưng nt bên đó từ chối và k có giấy tờ đầy đủ. C hỗ trợ rep tn giải quyết sớm giúp e	neg	0
7254754287216345862	Bản mới lỏng hơn vàng hơn đó ah 🥰	neg	0
7255588263205520134	đúng rồi chị ơi, tí thì em bị lừa vì nó lấy hình của chị	neg	0
7258646949540676357	Dù rất thích lớp finish nhưng 10 lần bôi thì 8 lần mình bị bong như ghét 🤣 dù đã bôi kem dưỡng trc đó gòy huhu	neg	0
7258668751909061381	Mình dùng bạn này bị vết bong, cặn trắng nhìn hơi kỳ như chưa rửa mặt b.sáng vậy dù trc đó mình ko bôi kem dưỡng luôn, nên ko mua lại nữa 🥹	neg	0
7258681486475543302	Bản cũ có tạo vệt trắng nên mình cũng không dùng, bạn đã update lên bản công thức mới chưa ạ?	neg	0
